id,name,north,south,east,west,Location Lat,Location Long
325,"Cape Lookout State Park, Tillamook Co., Oregon, Usa",45.4375,45.3353,-123.944,-124.011,45.3864,-123.9775
327,"Paul Bishop's Jones Creek Tree Farm, Beavercreek, Clackamas Co., Oregon, Usa",45.2899,45.2019,-122.434,-122.536,45.2459,-122.485
328,"Beavercreek, Clackamas Co., Oregon, Usa",45.332,45.2155,-122.471,-122.569,45.27375,-122.52
330,"Rocky Mountain National Park, Larimer Co., Colorado, Usa",40.5597,40.1726,-105.537,-105.896,40.36615,-105.7165
331,"Clackamas Co., Oregon, Usa",45.4616,44.889,-121.65,-122.789,45.1753,-122.2195
334,"Juniper Mountains, Yavapai Co., Arizona, Usa",35.3622,35.0727,-112.937,-113.148,35.21745,-113.0425
335,"Rim Of Marble Canyon, Grand Canyon National Park, Coconino Co., Arizona, Usa",36.8137,36.1844,-111.651,-111.97,36.49905,-111.8105
337,"Jacksonville, Florida, Usa",30.5862,30.1037,-81.3167,-82.0495,30.34495,-81.6831
351,"Jemez Mountains, Los Alamos, New Mexico, Usa",35.8662,35.8017,-106.392,-106.46,35.83395,-106.426
352,"Penobscot Co., Maine, Usa",46.2566,44.5592,-68.0164,-69.9156,45.4079,-68.966
355,"La Caã±Ada Flintridge, California, Usa",34.2293,34.1784,-118.174,-118.231,34.20385,-118.2025
356,"South Pasadena, Los Angeles Co., California, Usa",34.1242,34.0987,-118.136,-118.178,34.11145,-118.157
358,"California, Usa",42,32.5352,-114.133,-124.416,37.2676,-119.2745
359,"Altadena, California, Usa",34.2077,34.1676,-118.096,-118.173,34.18765,-118.1345
360,"Southern California, California, Usa",35.389,32.5335,-114.148,-120.938,33.96125,-117.543
361,"Plateau Above Echo Cliffs, Coconino Co., Arizona, Usa",36.906,36.2443,-111.105,-111.635,36.57515,-111.37
362,"Felton, California, Usa",37.0616,37.0551,-122.047,-122.061,37.05835,-122.054
363,"Blue Ridge Mountains, Staunton, Virginia, Usa",38.1974,38.1211,-79.0122,-79.1136,38.15925,-79.0629
364,"Eastern Long Island, New York, Usa",41.0658,40.6069,-71.8529,-73.3838,40.83635,-72.61835
365,"Big Thicket National Preserve, Beaumont Unit, Hardin Co., Texas, Usa",30.2174,30.1582,-94.0908,-94.186,30.1878,-94.1384
366,"The Hogs Back, Garfield Co., Utah, Usa",37.8792,37.8049,-111.398,-111.458,37.84205,-111.428
367,"Southeast Portland, Multnomah Co., Oregon, Usa",45.5233,45.3841,-122.455,-122.666,45.4537,-122.5605
368,"Boulder Mountain, Dixie National Forest, Garfield Co., Utah, Usa",38.2867,37.928,-111.279,-111.587,38.10735,-111.433
369,"San Gabriel Mountains, Los Angeles Co., California, Usa",34.4522,34.1527,-117.466,-118.477,34.30245,-117.9715
370,"Mepkin Abbey, Berkeley Co., South Carolina, Usa",33.1271,33.1061,-79.9259,-79.9606,33.1166,-79.94325
378,"Washington Dc, Usa",39.1276,38.6676,-76.7515,-77.3215,38.8976,-77.0365
379,"Mccall, Idaho, Usa",45.1337,44.8662,-115.851,-116.205,44.99995,-116.028
381,"Texas Hill Country, Texas, Usa",31.2786,29.3439,-97.7124,-101.689,30.31125,-99.7007
382,"Mount Wilson, San Gabriel Mountains, Los Angeles Co., California, Usa",34.2538,34.1755,-118.02,-118.1,34.21465,-118.06
383,"Strawberry Peak, San Gabriel Mountains, Los Angeles Co., California, Usa",34.291,34.2703,-118.106,-118.129,34.28065,-118.1175
384,"Point Lobos State Park, Monterey Co., California, Usa",36.5255,36.5048,-121.935,-121.957,36.51515,-121.946
385,"Point Navarro Preserve, Mendocino Co., California, Usa",39.1982,39.1952,-123.767,-123.774,39.1967,-123.7705
386,"Santa Monica Mountains, Los Angeles Co., California, Usa",34.1505,34.0276,-118.488,-119.064,34.08905,-118.776
388,"La Crescenta, Los Angeles Co., California, Usa",34.2518,34.2061,-118.221,-118.262,34.22895,-118.2415
389,"Torrey Pines State Reserve, San Diego Co., California, Usa",32.9397,32.8908,-117.232,-117.26,32.91525,-117.246
390,"Crosby Arboretum, Pearl River Co., Mississippi, Usa",30.5076,30.4985,-89.6642,-89.6687,30.50305,-89.66645
391,"Cranberry Wilderness, Monongahela National Forest, West Virginia, Usa",38.1271,38.1071,-80.5558,-80.5833,38.1171,-80.56955
392,"Royalston, Massachusetts, Usa",42.721,42.6268,-72.1146,-72.2682,42.6739,-72.1914
395,"Marin Center, San Rafael, Marin Co., California, Usa",38.0042,37.9965,-122.528,-122.535,38.00035,-122.5315
396,"Mount Gleason, San Gabriel Mountains, Los Angeles Co., California, Usa",34.4364,34.3298,-118.082,-118.269,34.3831,-118.1755
397,"Pine Mountain, Santa Barbara Co., California, Usa",34.6863,34.5925,-119.243,-119.439,34.6394,-119.341
398,"Weldon Springs, Missouri, Usa",38.7,38.68,-90.7,-90.73,38.69,-90.715
399,"Greensfelder Park, Eureka, Missouri, Usa",38.5492,38.5185,-90.6609,-90.6889,38.53385,-90.6749
401,"Shelter Cove, California, Usa",40.0526,40.0214,-124.038,-124.081,40.037,-124.0595
407,"Indiana Co., Pennsylvania, Usa",40.9113,40.3687,-78.799,-79.4599,40.64,-79.12945
411,"Marconi Beach, Wellfleet, Massachusetts, Usa",41.9001,41.8835,-69.9451,-69.9771,41.8918,-69.9611
414,"Sammamish, King Co., Washington, Usa",47.6574,47.5546,-121.965,-122.092,47.606,-122.0285
415,"Flagstaff, Arizona, Usa",35.3672,35.1211,-111.55,-111.779,35.24415,-111.6645
416,"Near Price, Carbon Co., Utah, Usa",39.44,39.4,-110.42,-110.46,39.42,-110.44
417,"San Rafael Desert, Emery Co., Utah, Usa",38.8825,38.3987,-110.388,-110.73,38.6406,-110.559
418,"Trinity Mountains, Shasta Co., California, Usa",40.447,40.247,-122.884,-123.084,40.347,-122.984
419,"Little Mcclellan Rock, Humboldt Co., California, Usa",40.47,40.46,-123.695,-123.705,40.465,-123.7
420,"Lost Coast, Humboldt Co., California, Usa",40.267,39.8381,-123.882,-124.393,40.05255,-124.1375
421,"Ladd Canyon Rd., Union Co., Oregon, Usa",45.2247,45.2047,-118.016,-118.036,45.2147,-118.026
422,"Myrtle Beach, South Carolina, Usa",33.7917,33.6478,-78.7931,-78.9645,33.71975,-78.8788
423,"Marble Mountain Ranch, Siskiyou Co., California, Usa",41.4831,41.4613,-123.492,-123.519,41.4722,-123.5055
426,"Kinderhook Trail, Wayne National Forest, Ohio, Usa",39.4563,39.3959,-81.2206,-81.3373,39.4261,-81.27895
427,"Gale Rd., Warwick, Massachusetts, Usa",42.6837,42.6602,-72.3075,-72.3268,42.67195,-72.31715
430,"Wayne National Forest, Athens Co., Ohio, Usa",39.4828,39.381,-82.1067,-82.2615,39.4319,-82.1841
431,"Winchester, New Hampshire, Usa",42.7924,42.741,-72.3381,-72.4246,42.7667,-72.38135
432,"Yale Forest, Swanzey, New Hampshire, Usa",42.8901,42.8226,-72.2365,-72.3058,42.85635,-72.27115
434,"Washington Oaks Gardens State Park, Flagler Co., Florida, Usa",29.643,29.634,-81.205,-81.21,29.6385,-81.2075
435,"Mascoutah, Illinois, Usa",38.5488,38.5488,-89.763,-89.763,38.5488,-89.763
436,"Port Townsend, Jefferson Co., Washington, Usa",48.1455,48.0932,-122.746,-122.84,48.11935,-122.793
437,"Little River, Mendocino Co., California, Usa",39.2831,39.2587,-123.761,-123.803,39.2709,-123.782
439,"Ridgeview Dr., Ben Lomond, California, Usa",37.0732,37.0713,-122.068,-122.072,37.07225,-122.07
441,"Fiery Gizzard, South Cumberland State Park, Grundy Co., Tennessee, Usa",35.2532,35.2479,-85.7449,-85.7546,35.25055,-85.74975
442,"West Prong Trail, Great Smoky Mountains National Park, Blount Co., Tennessee, Usa",35.6406,35.6233,-83.6903,-83.71,35.63195,-83.70015
444,"Stone Door, Savage Gulf Sna, Tennessee, Usa",35.4442,35.4381,-85.6425,-85.6567,35.44115,-85.6496
445,"Cucumber Gap Trail, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6453,35.6375,-83.5508,-83.5853,35.6414,-83.56805
446,"Sewanee, Franklin Co., Tennessee, Usa",35.2286,35.1724,-85.8988,-85.9473,35.2005,-85.92305
448,"Monterey, California, Usa",36.609,36.584,-121.834,-121.904,36.5965,-121.869
449,"Modesto, Stanislaus Co., California, Usa",37.694,37.59,-120.9,-121.08,37.642,-120.99
450,"Los Angeles, Los Angeles Co., California, Usa",34.3373,33.7037,-118.155,-118.668,34.0205,-118.4115
456,"Sullivan, Indiana, Usa",39.1151,39.1151,-87.3887,-87.3887,39.1151,-87.3887
457,"Mark Twain Lake, Missouri, Usa",39.488,39.48,-91.796,-91.798,39.484,-91.797
458,"Hoosier National Forest, Indiana, Usa",38.5267,38.0308,-86.478,-86.6656,38.27875,-86.5718
460,"Kauai, Hawaii, Usa",22.2353,21.8659,-159.292,-159.79,22.0506,-159.541
462,"Pogonip Open Space Reserve, Santa Cruz, Santa Cruz Co., California, Usa",37.0097,36.9811,-122.034,-122.052,36.9954,-122.043
463,"Portales, New Mexico, Usa",34.2396,34.1209,-103.268,-103.396,34.18025,-103.332
464,"Greensburg, Pennsylvania, Usa",40.3427,40.2852,-79.5215,-79.5756,40.31395,-79.54855
465,"Chatawa, Mississippi, Usa",31.0631,31.0592,-90.4637,-90.4709,31.06115,-90.4673
466,"Austin Creek State Recreation Area, Sonoma Co., California, Usa",38.5957,38.5374,-122.993,-123.078,38.56655,-123.0355
468,"Meadville, Mississippi, Usa",31.489,31.4568,-90.8782,-90.9136,31.4729,-90.8959
469,"Navarro, Mendocino Co., California, Usa",39.1558,39.1387,-123.521,-123.551,39.14725,-123.536
470,"Van Damme State Park, Mendocino Co., California, Usa",39.2857,39.2618,-123.72,-123.79,39.27375,-123.755
471,"Grizzly Peak Blvd., Berkeley, Alameda Co., California, Usa",37.9091,37.8475,-122.2,-122.271,37.8783,-122.2355
472,"Windy Hill Preserve, Portola Valley, California, Usa",37.3803,37.3595,-122.218,-122.254,37.3699,-122.236
477,"Indian Lake, Hamilton Co., New York, Usa",43.797,43.7806,-74.2439,-74.2746,43.7888,-74.25925
478,"Sheffield Village, Oakland, Alameda Co., California, Usa",37.7404,37.7337,-122.14,-122.154,37.73705,-122.147
479,"Anthony Chabot Regional Park, Alameda Co., California, Usa",37.8046,37.7099,-122.074,-122.164,37.75725,-122.119
480,"Lackawanna Co., Pennsylvania, Usa",41.6525,41.1615,-75.4408,-75.8351,41.407,-75.63795
484,"Pittsburgh, Pennsylvania, Usa",40.495,40.3361,-79.8761,-80.1315,40.41555,-80.0038
485,"Chico, Butte Co., California, Usa",39.8149,39.6459,-121.72,-121.937,39.7304,-121.8285
486,"Oakland Museum, Oakland, Alameda Co., California, Usa",37.7996,37.797,-122.26,-122.265,37.7983,-122.2625
487,"Sierra Azul Open Space Preserve, Los Gatos, Santa Clara Co., California, Usa",37.2161,37.1488,-121.856,-121.984,37.18245,-121.92
488,"Kentucky River Palisades, Fayette Co., Kentucky, Usa",37.9052,37.8393,-84.341,-84.4341,37.87225,-84.38755
501,"Keaiwa Heiau State Recreation Area, Oahu, Hawaii, Usa",21.4078,21.3902,-157.883,-157.907,21.399,-157.895
507,"John J. Audubon Trail, Saint Genevieve Co., Missouri, Usa",37.7316,37.7042,-90.1333,-90.1958,37.7179,-90.16455
510,"The New York Botanical Garden, Bronx, New York, Usa",40.8693,40.8594,-73.8715,-73.8841,40.86435,-73.8778
516,"Kentucky, Usa",39.1568,36.626,-82.22,-89.34,37.8914,-85.78
517,"Washington Co., Ohio, Usa",39.61,39.22,-81.04,-81.84,39.415,-81.44
518,"Floodplain Of Hocking River, Athens Co., Ohio, Usa",39.54,39.19,-81.72,-82.28,39.365,-82
519,"North Bend State Park, West Virginia, Usa",39.235,39.205,-81.09,-81.14,39.22,-81.115
520,"California Woods Natural Preserve, Cincinnati, Ohio, Usa",39.083,39.046,-84.368,-84.432,39.0645,-84.4
521,"Sun Fish Creek State Forest, Ohio, Usa",39.83,39.8,-80.817,-80.872,39.815,-80.8445
522,"Wayne National Forest, Ohio, Usa",39.79,39.38,-80.98,-81.34,39.585,-81.16
523,"Floyd Co., Kentucky, Usa",37.748,37.291,-82.602,-82.913,37.5195,-82.7575
524,"Albemarle Co., Virginia, Usa",38.26,37.73,-78.27,-78.74,37.995,-78.505
533,"Orinda, Contra Costa Co., California, Usa",37.9212,37.8389,-122.139,-122.226,37.88005,-122.1825
534,"Fresno, Fresno Co., California, Usa",36.8895,36.6849,-119.648,-119.915,36.7872,-119.7815
535,"Fields Creek, John Day, Grant Co., Oregon, Usa",44.4356,44.3115,-119.279,-119.315,44.37355,-119.297
536,"New Jersey, Usa",41.3768,38.9167,-73.6853,-75.6079,40.14675,-74.6466
537,"Twin Harbors State Park, Westport, Grays Harbor Co., Washington, Usa",46.8592,46.8487,-124.101,-124.117,46.85395,-124.109
539,"San Geronimo, Marin Co., California, Usa",38.0251,38.0064,-122.649,-122.676,38.01575,-122.6625
540,"Priest Lake, Idaho, Usa",48.8177,48.4383,-116.768,-116.969,48.628,-116.8685
541,"Butano State Park, San Mateo Co., California, Usa",37.229,37.1847,-122.256,-122.35,37.20685,-122.303
547,"Tunkhannock, Pennsylvania, Usa",41.554,41.502,-75.9,-76,41.528,-75.95
548,"Southworth, Kitsap Co., Washington, Usa",47.5201,47.5033,-122.493,-122.518,47.5117,-122.5055
549,"Luzerne Co., Pennsylvania, Usa",41.4272,40.902,-75.6006,-76.3197,41.1646,-75.96015
550,"Wynn Jones County Park, Kitsap Co., Washington, Usa",47.5879,47.5846,-122.556,-122.561,47.58625,-122.5585
552,"Morgantown, West Virginia, Usa",39.6751,39.5951,-79.8988,-79.9882,39.6351,-79.9435
553,"Tennessee, Usa",36.6243,34.94,-81.5845,-90.3076,35.78215,-85.94605
554,"Duncan Branch Rd., Summers Co., West Virginia, Usa",37.8297,37.8043,-80.7495,-80.8153,37.817,-80.7824
555,"Germantown, Maryland, Usa",39.1414,39.0154,-77.1423,-77.3664,39.0784,-77.25435
556,"Little River, Great Smoky Mountains National Park, Sevier Co., Tennessee, Usa",35.6977,35.6364,-83.5332,-83.7144,35.66705,-83.6238
559,"Tannehill State Park, Tuscaloosa Co., Alabama, Usa",33.2638,33.2276,-87.0489,-87.0926,33.2457,-87.07075
560,"New Port Richey, Florida, Usa",28.2748,28.2193,-82.6971,-82.7401,28.24705,-82.7186
564,"Moss Rock Preserve, Hoover, Alabama, Usa",33.3929,33.3899,-86.833,-86.836,33.3914,-86.8345
565,"Hoover Sport Park East, Hoover, Jefferson Co., Alabama, Usa",33.4,33.399,-86.7615,-86.7625,33.3995,-86.762
566,"Botanical Gardens, Birmingham, Alabama, Usa",33.4942,33.4855,-86.7744,-86.7786,33.48985,-86.7765
567,"Oak Mountain State Park, Shelby Co., Alabama, Usa",33.3903,33.2966,-86.6742,-86.7829,33.34345,-86.72855
568,"Cheaha State Park, Clay And Cleburne Cos., Alabama, Usa",33.4934,33.4603,-85.7999,-85.8243,33.47685,-85.8121
569,"Aldridge Gardens, Hoover, Alabama, Usa",33.39,33.385,-86.79,-86.795,33.3875,-86.7925
570,"Desoto State Park, Dekalb Co., Alabama, Usa",34.5056,34.4928,-85.6155,-85.6278,34.4992,-85.62165
573,"Maryland, Usa",39.6818,37.8575,-75.0256,-79.5081,38.76965,-77.26685
579,"Manchester State Park, Kitsap Co., Washington, Usa",47.5808,47.5752,-122.543,-122.555,47.578,-122.549
580,"East-central Florida, Florida, Usa",29.4032,27.6641,-80.1782,-81.5625,28.53365,-80.87035
581,"San Diego, San Diego Co., California, Usa",33.1143,32.5349,-116.908,-117.31,32.8246,-117.109
583,"Bainbridge Island, Kitsap Co., Washington, Usa",47.7223,47.5706,-122.484,-122.596,47.64645,-122.54
591,"South Bend, Indiana, Usa",41.7724,41.5919,-86.1725,-86.3349,41.68215,-86.2537
618,"Wierton, West Virginia, Usa",40.442,40.35,-80.516,-80.621,40.396,-80.5685
619,"Lakeshore Trail, Homewood, Alabama, Usa",33.465,33.46,-86.783,-86.788,33.4625,-86.7855
620,"Sportplex Parking, Hoover, Alabama, Usa",33.391,33.389,-86.794,-86.798,33.39,-86.796
621,"Natural Bridge State Park, Winston Co., Alabama, Usa",34.097,34.087,-87.61,-87.62,34.092,-87.615
622,"Coleman Lake, Talladega National Forest, Cleburne Co., Alabama, Usa",33.784,33.778,-85.556,-85.568,33.781,-85.562
624,"Cambridge, Massachusetts, Usa",42.385,42.357,-71.08,-71.1,42.371,-71.09
626,"High Bottom Farm, Athens Co., Ohio, Usa",39.2719,39.2639,-81.8709,-81.8808,39.2679,-81.87585
631,"Sunriver, Deschutes Co., Oregon, Usa",43.914,43.863,-121.411,-121.475,43.8885,-121.443
632,"Paulina Falls Trail, Deschutes National Forest, Deschutes Co., Oregon, Usa",43.7296,43.7093,-121.275,-121.423,43.71945,-121.349
634,"Oxford Co., Maine, Usa",45.35,43.78,-70.24,-71.08,44.565,-70.66
635,"Michigan, Usa",47.4509,41.6961,-82.123,-90.3742,44.5735,-86.2486
636,"Near Cape Lookout, Tillamook Co., Oregon, Usa",45.666,45.1,-123.6,-124.01,45.383,-123.805
638,"Meramec State Park, Missouri, Usa",38.2492,38.1643,-91.0624,-91.1316,38.20675,-91.097
639,"Shoal Creek, Talladega National Forest, Cleburne Co., Alabama, Usa",33.74,33.73,-85.558,-85.568,33.735,-85.563
641,"Ellwood City, Pennsylvania, Usa",40.8761,40.8427,-80.2637,-80.3008,40.8594,-80.28225
644,"East Nortport, New York, Usa",40.8702,40.8701,-73.3398,-73.3399,40.87015,-73.33985
646,"Plum Orchard Lake Wildlife Management Area, Fayette Co., West Virginia, Usa",37.9596,37.9236,-81.1872,-81.2501,37.9416,-81.21865
647,"Hartland, Vermont, Usa",43.559,43.5122,-72.3676,-72.4287,43.5356,-72.39815
648,"Jaffrey, Cheshire Co., New Hampshire, Usa",42.8694,42.7892,-71.9743,-72.1446,42.8293,-72.05945
649,"Howell Co., Missouri, Usa",36.9938,36.5052,-91.6205,-92.1863,36.7495,-91.9034
651,"Prairie Creek Redwoods State Park, Humboldt Co., California, Usa",41.4767,41.3487,-123.998,-124.079,41.4127,-124.0385
652,"Quiet Place Park, Kingston, Kitsap Co., Washington, Usa",47.8045,47.8027,-122.49,-122.493,47.8036,-122.4915
653,"Chattahoochee National Forest, Habersham Co., Georgia, Usa",34.7552,34.5835,-83.3588,-83.584,34.66935,-83.4714
654,"Burke Co., North Carolina, Usa",35.988,35.6205,-81.5172,-81.9443,35.80425,-81.73075
655,"Medical Mycology Lab, University Of Wisconsin La Crosse, La Crosse, Wisconsin, Usa",43.8186,43.8128,-91.2244,-91.236,43.8157,-91.2302
656,"Whisper Wind Lane, Pisgah National Forest, Burke Co., North Carolina, Usa",35.8181,35.818,-81.8507,-81.8509,35.81805,-81.8508
658,"South Kitsap Park, Kitsap Co., Washington, Usa",47.5302,47.5194,-122.61,-122.62,47.5248,-122.615
659,"Southwest Barry Co., Michigan, Usa",42.4634,42.4575,-85.4667,-85.473,42.46045,-85.46985
661,"Beech Bottom Campground, Plum Orchard Lake Wildlife Management Area, Fayette Co., West Virginia, Usa",37.949,37.945,-81.206,-81.21,37.947,-81.208
662,"Charles Sprague Wayside, Tillamook Co., Oregon, Usa",45.502,45.481,-123.609,-123.651,45.4915,-123.63
665,"Saint Louis University, Saint Louis, Missouri, Usa",38.6364,38.6364,-90.235,-90.235,38.6364,-90.235
667,"Philadelphia, Pennsylvania, Usa",39.9761,39.9026,-75.1348,-75.2217,39.93935,-75.17825
668,"Castlewood State Park, St. Louis Co., Missouri, Usa",38.5614,38.5312,-90.5279,-90.5779,38.5463,-90.5529
677,"West Lebanon, New Hampshire, Usa",43.6718,43.6127,-72.2756,-72.3189,43.64225,-72.29725
678,"Lebanon, New Hampshire, Usa",43.6679,43.6058,-72.2076,-72.2825,43.63685,-72.24505
679,"Robertsville State Park, Missouri, Usa",38.4386,38.4153,-90.7987,-90.8282,38.42695,-90.81345
680,"Cliff Cave Park, Arnold, Missouri, Usa",38.4662,38.454,-90.285,-90.303,38.4601,-90.294
684,"Silver Spring, Montgomery Co., Maryland, Usa",39.0874,38.9658,-76.9551,-77.1199,39.0266,-77.0375
685,"New River Gorge National River, Fayette Co., West Virginia, Usa",37.9875,37.8824,-81.0118,-81.1066,37.93495,-81.0592
687,"Etters, Pennsylvania, Usa",40.1647,40.1235,-76.7412,-76.7701,40.1441,-76.75565
688,"Chattahoochee National Forest, Minnehaha Trail, Rabun Co., Georgia, Usa",34.7479,34.7474,-83.4739,-83.4811,34.74765,-83.4775
689,"Cornelia City Park, Cornelia, Georgia, Usa",34.5155,34.5137,-83.5156,-83.5196,34.5146,-83.5176
690,"Wildacres Retreat, Blue Ridge Mountains, North Carolina, Usa",35.844,35.7822,-82.0782,-82.151,35.8131,-82.1146
691,"Berks Co., Pennsylvania, Usa",40.6773,40.1374,-75.5296,-76.4402,40.40735,-75.9849
692,"Painters Gap, North Carolina, Usa",35.5417,35.4523,-81.9855,-82.1187,35.497,-82.0521
694,"Tyler Arboretum, Delaware Co., Pennsylvania, Usa",39.9433,39.9225,-75.4187,-75.4461,39.9329,-75.4324
695,"Kent Park, Delaware Co., Pennsylvania, Usa",39.9662,39.9625,-75.37,-75.3743,39.96435,-75.37215
696,"Smedley Park, Delaware Co., Pennsylvania, Usa",39.9274,39.9127,-75.3571,-75.3702,39.92005,-75.36365
697,"Darby Creek At I-476, Delaware Co., Pennsylvania, Usa",39.9899,39.9545,-75.3321,-75.3436,39.9722,-75.33785
698,"Memorial Park, Middletown, Pennsylvania, Usa",39.9254,39.917,-75.4019,-75.4176,39.9212,-75.40975
701,"Kirkwood City Park, Kirkwood, Missouri, Usa",38.5811,38.5811,-90.418,-90.418,38.5811,-90.418
702,"Hillsboro Covered Bridge, Missouri, Usa",38.2933,38.2933,-90.5286,-90.5286,38.2933,-90.5286
703,"Near Snoqualmie Pass, King Co. And Kittatas Co., Washington, Usa",47.468,47.3384,-121.317,-121.5,47.4032,-121.4085
706,"Banner Forest Heritage Park, Kitsap Co., Washington, Usa",47.4901,47.4756,-122.547,-122.566,47.48285,-122.5565
708,"Taconic Trail, Missouri, Usa",38.4423,38.4423,-90.6634,-90.6634,38.4423,-90.6634
709,"Woods Hole, Falmouth, Massachusetts, Usa",41.5448,41.5142,-70.6387,-70.6884,41.5295,-70.66355
710,"Falmouth Village, Falmouth, Massachusetts, Usa",41.5615,41.541,-70.5997,-70.6236,41.55125,-70.61165
